cve,svn_commit,other_platform_git_commit,github_commit,equivalent_commit
CVE-2017-1002150,,,https://github.com/fedora-infra/python-fedora/commit/b27f38a67573f4c989710c9bfb726dd4c1eeb929,
CVE-2017-10910,,,https://github.com/mqttjs/MQTT.js/commit/403ba53b838f2d319a0c0505a045fe00239e9923,
CVE-2017-10910,,,https://github.com/mqttjs/MQTT.js/commit/3323089ee777fcbf2281a3f3a965e2a4cd7c9ad9,
CVE-2017-11173,,,https://github.com/cyu/rack-cors/commit/42ebe6caa8e85ffa9c8a171bda668ba1acc7a5e6,
CVE-2017-11424,,,https://github.com/jpadilla/pyjwt/commit/11f30c4050a11b6398d38f505578c9dabeba6c78,
CVE-2017-11424,,,https://github.com/jpadilla/pyjwt/commit/37926ea0dd207db070b45473438853447e4c1392,git_37926ea0dd207db070b45473438853447e4c1392==git_1922f0972b065077404c0dafa0946f2132400a2b
CVE-2017-11424,,,https://github.com/jpadilla/pyjwt/commit/1922f0972b065077404c0dafa0946f2132400a2b,
CVE-2017-11424,,,https://github.com/jpadilla/pyjwt/commit/7628c6ffef4f1e211cfa82c239db57b0e7d487cd,
CVE-2017-11427,,,https://github.com/onelogin/python-saml/commit/fad881b4432febea69d70691dfed51c93f0de10f,
CVE-2017-11427,,,https://github.com/onelogin/python3-saml/commit/349757d98f0b7feaee867826a0782df4307fc32e,
CVE-2017-11428,,,https://github.com/onelogin/ruby-saml/commit/048a544730930f86e46804387a6b6fad50d8176f,
CVE-2017-11428,,,https://github.com/onelogin/ruby-saml/commit/d7ce607d9f9d996e1046dde09b675c3cf0c01280,
CVE-2017-11428,,,https://github.com/onelogin/ruby-saml/commit/a35f7251b86aa3b7caf4a64d8a3451f925e8855c,
CVE-2017-11428,,,https://github.com/onelogin/ruby-saml/commit/03af9e33d2d87f4ac9a644c5b0981ded4dca0bb8,
CVE-2017-11503,,,https://github.com/PHPMailer/PHPMailer/commit/dbbc1397c41de56aa3a57c8188d19a345dea5c63,
CVE-2017-11610,,,https://github.com/Supervisor/supervisor/commit/dbe0f55871a122eac75760aef511efc3a8830b88,
CVE-2017-11610,,,https://github.com/Supervisor/supervisor/commit/aac3c21893cab7361f5c35c8e20341b298f6462e,
CVE-2017-11610,,,https://github.com/Supervisor/supervisor/commit/90c5df80777bfec03d041740465027f83d22e27b,git_90c5df80777bfec03d041740465027f83d22e27b==git_83060f3383ebd26add094398174f1de34cf7b7f0
CVE-2017-11610,,,https://github.com/Supervisor/supervisor/commit/83060f3383ebd26add094398174f1de34cf7b7f0,
CVE-2017-11610,,,https://github.com/Supervisor/supervisor/commit/058f46141e346b18dee0497ba11203cb81ecb19e,
CVE-2017-11905,,,https://github.com/chakra-core/ChakraCore/commit/d97375c40cfd2b2376a5c4b6cd34098e1e99e1f1,
CVE-2017-11910,,,https://github.com/chakra-core/ChakraCore/commit/40232a443c6316a58941572b0a4776b0677975ca,
CVE-2017-12098,,,https://github.com/sferik/rails_admin/commit/44f09ed72b5e0e917a5d61bd89c48d97c494b41c,
CVE-2017-12605,,,https://github.com/opencv/opencv/commit/999f41fb4f4aa94a0cb47256919ae8b5c29ca5f3,
CVE-2017-12605,,,https://github.com/opencv/opencv/commit/480f2a77b457748ac49496a574c6bd06354ab3dd,
CVE-2017-12605,,,https://github.com/opencv/opencv/commit/72d29259ca741950527c8cca7fb649030c01f658,
CVE-2017-12605,,,https://github.com/opencv/opencv/commit/30f7576029deb8c125ae7688dd57cfa2156a6b72,git_30f7576029deb8c125ae7688dd57cfa2156a6b72==git_72d29259ca741950527c8cca7fb649030c01f658
CVE-2017-12605,,,https://github.com/opencv/opencv/commit/f0fb665407a1162153930de1ab5a048a4f3d60f9,git_f0fb665407a1162153930de1ab5a048a4f3d60f9==git_999f41fb4f4aa94a0cb47256919ae8b5c29ca5f3
CVE-2017-12867,,,https://github.com/simplesamlphp/simplesamlphp/commit/608f24c2d5afd70c2af050785d2b12f878b33c68,
CVE-2017-12868,,,https://github.com/simplesamlphp/simplesamlphp/commit/caf764cc2c9b68ac29741070ebdf133a595443f1,git_caf764cc2c9b68ac29741070ebdf133a595443f1==git_4bc629658e7b7d17c9ac3fe0da7dc5df71f1b85e
CVE-2017-12868,,,https://github.com/simplesamlphp/simplesamlphp/commit/4bc629658e7b7d17c9ac3fe0da7dc5df71f1b85e,git_caf764cc2c9b68ac29741070ebdf133a595443f1==git_4bc629658e7b7d17c9ac3fe0da7dc5df71f1b85e
CVE-2017-12871,,,https://github.com/simplesamlphp/simplesamlphp/commit/77df6a932d46daa35e364925eb73a175010dc904,
CVE-2017-12873,,,https://github.com/simplesamlphp/simplesamlphp/commit/a890b60438d4c8bcdcfd770361aedbbe64ad4c74,
CVE-2017-12873,,,https://github.com/simplesamlphp/simplesamlphp/commit/8cd71966fbd55b7fd67ca8c849eaf1df7ab42462,
CVE-2017-12873,,,https://github.com/simplesamlphp/simplesamlphp/commit/baba857afb874d8d6cac0fd8e976ff2859a6cd60,
CVE-2017-12873,,,https://github.com/simplesamlphp/simplesamlphp/commit/90dca835158495b173808273e7df127303b8b953,
CVE-2017-12873,,,https://github.com/simplesamlphp/simplesamlphp/commit/300d8aa48fe93706ade95be481c68e9cf2f32d1f,
CVE-2017-12873,,,https://github.com/simplesamlphp/simplesamlphp/commit/e2daf4ceb6e580815c3741384b3a09b85a5fc231,
CVE-2017-14136,,,https://github.com/opencv/opencv/commit/6ca5c5c3a388c03b90fe8fa72185cb66545a690c,
CVE-2017-14136,,,https://github.com/opencv/opencv/commit/53a2a5ab87552093d6f3e66ec0dc2e3a60617fd7,
CVE-2017-14136,,,https://github.com/opencv/opencv/commit/df1a0263299d2875eb51e85351b58d354304da22,
CVE-2017-14136,,,https://github.com/opencv/opencv/commit/aacae2065744adb05e858d327198c7bbe7f452b0,
CVE-2017-14506,,,https://github.com/geminabox/geminabox/commit/5464f0cebd2e82fbd9fc321d7b5053982429c055,
CVE-2017-14506,,,https://github.com/geminabox/geminabox/commit/99aaae196c4fc6ae0df28e186ca1e493ae658e02,
CVE-2017-14619,,,https://github.com/thorsten/phpMyFAQ/commit/30b0025e19bd95ba28f4eff4d259671e7bb6bb86,
CVE-2017-14623,,,https://github.com/go-ldap/ldap/commit/95ede1266b237bf8e9aa5dce0b3250e51bfefe66,
CVE-2017-14623,,,https://github.com/go-ldap/ldap/commit/bb09d4b178012d5af4dd3ef600c6ef2b74b639a1,git_95ede1266b237bf8e9aa5dce0b3250e51bfefe66==git_bb09d4b178012d5af4dd3ef600c6ef2b74b639a1
CVE-2017-14683,,,https://github.com/geminabox/geminabox/commit/0dc203b6cef5b9f379f2ef6a24a723f852589ee2,
CVE-2017-14683,,,https://github.com/geminabox/geminabox/commit/a01c4e8b3403624109499dec75eb6ee30bd01a55,git_0dc203b6cef5b9f379f2ef6a24a723f852589ee2==git_a01c4e8b3403624109499dec75eb6ee30bd01a55
CVE-2017-14695,,,https://github.com/saltstack/salt/commit/80d90307b07b3703428ecbb7c8bb468e28a9ae6d,
CVE-2017-14695,,,https://github.com/saltstack/salt/commit/206ae23f15cb7ec95a07dee4cbe9802da84f9c42,
CVE-2017-14695,,,https://github.com/saltstack/salt/commit/9ba1f6112fa72627b42eed4c4eea439dce2df31c,git_80d90307b07b3703428ecbb7c8bb468e28a9ae6d==git_9ba1f6112fa72627b42eed4c4eea439dce2df31c
CVE-2017-14695,,,https://github.com/saltstack/salt/commit/31b38f50ebf321a1d14af0868c516a5de865f5a8,git_80d90307b07b3703428ecbb7c8bb468e28a9ae6d==git_31b38f50ebf321a1d14af0868c516a5de865f5a8
CVE-2017-15051,,,https://github.com/nilsteampassnet/teampass/commit/5f16f6bb132138ee04eb1e0debf2bdc7d7b7a15f,
CVE-2017-15052,,,https://github.com/nilsteampassnet/TeamPass/commit/8f2d51dd6c24f76e4f259d0df22cff9b275f2dd1,
CVE-2017-15053,,,https://github.com/nilsteampassnet/TeamPass/commit/ef32e9c28b6ddc33cee8a25255bc8da54434af3e,
CVE-2017-15054,,,https://github.com/nilsteampassnet/TeamPass/commit/9811c9d453da4bd1101ff7033250d1fbedf101fc,
CVE-2017-15055,,,https://github.com/nilsteampassnet/TeamPass/commit/5f16f6bb132138ee04eb1e0debf2bdc7d7b7a15f,
CVE-2017-15103,,,https://github.com/heketi/heketi/commit/ed6e9fdecab5994de12547e369af11d0dae18e76,
CVE-2017-15103,,,https://github.com/heketi/heketi/commit/787bae461b23003a4daa4d1d639016a754cf6b00,
CVE-2017-15133,,,https://github.com/miekg/dns/commit/43913f2f4fbd7dcff930b8a809e709591e4dd79e,
CVE-2017-15133,,,https://github.com/miekg/dns/commit/ee6a9d6960a18dfd2cf6c0abcef31710b74d3eb8,git_43913f2f4fbd7dcff930b8a809e709591e4dd79e==git_ee6a9d6960a18dfd2cf6c0abcef31710b74d3eb8
CVE-2017-15278,,,https://github.com/nilsteampassnet/TeamPass/commit/f5a765381f051fe624386866ddb1f6b5e7eb929b,
CVE-2017-15612,,,https://github.com/lepture/mistune/commit/ab8f7de8bc78c2a88f9e01522b8a3a0aa8cd9416,
CVE-2017-15612,,,https://github.com/lepture/mistune/commit/d6f0b6402299bf5a380e7b4e77bd80e8736630fe,git_ab8f7de8bc78c2a88f9e01522b8a3a0aa8cd9416==git_d6f0b6402299bf5a380e7b4e77bd80e8736630fe
CVE-2017-15720,,,https://github.com/apache/airflow/commit/4cf904cf5a7a070bbeaf3a0e985ed2b840276015,
CVE-2017-15728,,,https://github.com/thorsten/phpMyFAQ/commit/2d2a85b59e058869d7cbcfe2d73fed4a282f2e5b,
CVE-2017-15729,,,https://github.com/thorsten/phpMyFAQ/commit/867618110feb836e168435548d6c2cbb7c65eda3,
CVE-2017-15730,,,https://github.com/thorsten/phpMyFAQ/commit/cce47f94375bb0102ab4f210672231dbb854dd0d,
CVE-2017-15731,,,https://github.com/thorsten/phpMyFAQ/commit/fadb9a70b5f7624a6926b8834d5c6001c210f09c,
CVE-2017-15733,,,https://github.com/thorsten/phpMyFAQ/commit/ef5a66df4bcfacc7573322af33ce10c30e0bb896,
CVE-2017-15734,,,https://github.com/thorsten/phpMyFAQ/commit/fa26c52384b010edaf60c525ae5b040f05da9f77,
CVE-2017-15735,,,https://github.com/thorsten/phpMyFAQ/commit/867618110feb836e168435548d6c2cbb7c65eda3,
CVE-2017-15808,,,https://github.com/thorsten/phpMyFAQ/commit/a249b4645fb86f6a9fbe5d2344ab1cbdb906b75c,
CVE-2017-15809,,,https://github.com/thorsten/phpMyFAQ/commit/cb648f0d5690b81647dd5c9efe942ebf6cce7da9,
CVE-2017-15879,,,https://github.com/keystonejs/keystone/commit/c3d3a2838c591343aea6dd53604804dd0e34e418,
CVE-2017-15879,,,https://github.com/keystonejs/keystone/commit/ca5dd931d9c5206bd970b4c7b280441ab8eda6f3,
CVE-2017-15879,,,https://github.com/keystonejs/keystone/commit/4b019b8cfcb7bea6f800609da5d07e8c8abfc80a,
CVE-2017-15879,,,https://github.com/keystonejs/keystone/commit/9a11c00b6294ce5a8fcbb29f156264dbb3bc22a4,git_4b019b8cfcb7bea6f800609da5d07e8c8abfc80a==git_9a11c00b6294ce5a8fcbb29f156264dbb3bc22a4
CVE-2017-15914,,,https://github.com/borgbackup/borg/commit/75854c1243b29ec5558be6fdefe365cd438abb4c,
CVE-2017-15914,,,https://github.com/borgbackup/borg/commit/ea0203bb0de557cd29de5ab0a0efe5f6015ca59d,
CVE-2017-15928,,,https://github.com/ohler55/ox/commit/e4565dbc167f0d38c3f93243d7a4fcfc391cbfc8,
CVE-2017-16003,,,https://github.com/felixrieseberg/windows-build-tools/commit/9835d33e68f2cb5e4d148e954bb3ed0221d98e90,
CVE-2017-16006,,,https://github.com/jonschlinkert/remarkable/commit/43eaf67dd3bb4a850542ad868b59fe75409a17a7,
CVE-2017-16006,,,https://github.com/jonschlinkert/remarkable/commit/49e24e8f2a431c095ddbb74ecb67cf1cf8f88c47,git_43eaf67dd3bb4a850542ad868b59fe75409a17a7==git_49e24e8f2a431c095ddbb74ecb67cf1cf8f88c47
CVE-2017-16006,,,https://github.com/jonschlinkert/remarkable/commit/92d79a99c39a29665f7f4fabc9593f1b30924ca9,
CVE-2017-16006,,,https://github.com/jonschlinkert/remarkable/commit/49e87b7ae2dc323d83606792a749fb207595249e,
CVE-2017-16007,,,https://github.com/cisco/node-jose/commit/f92cffb4a0398b4b1158be98423369233282e0af,
CVE-2017-16007,,,https://github.com/cisco/node-jose/commit/a994629b4b389dd38dba013cdd4753dad854524f,git_a994629b4b389dd38dba013cdd4753dad854524f==git_f92cffb4a0398b4b1158be98423369233282e0af
CVE-2017-16008,,,https://github.com/i18next/i18next/commit/34e8e13a2b64708a0aed01092e4dbfd0e5013831,
CVE-2017-16010,,,https://github.com/i18next/i18next/commit/11f059599889d857d497aa0499355be32df0dbb6,
CVE-2017-16010,,,https://github.com/i18next/i18next/commit/d367309d4427c2d651b0f0b304504cf59c056cab,git_11f059599889d857d497aa0499355be32df0dbb6==git_d367309d4427c2d651b0f0b304504cf59c056cab
CVE-2017-16013,,,https://github.com/hapijs/hapi/commit/770cc7bad15122f796d938738b7c05b66d2f4b7f,
CVE-2017-16014,,,https://github.com/http-party/node-http-proxy/commit/07c8d2ee6017264c3d4deac9f42ca264a3740b48,git_8cf6d7c111aee11fa49dde98d02780ebd68fee6c==git_07c8d2ee6017264c3d4deac9f42ca264a3740b48
CVE-2017-16014,,,https://github.com/http-party/node-http-proxy/commit/8cf6d7c111aee11fa49dde98d02780ebd68fee6c,git_8cf6d7c111aee11fa49dde98d02780ebd68fee6c==git_07c8d2ee6017264c3d4deac9f42ca264a3740b48
CVE-2017-16015,,,https://github.com/caolan/forms/commit/bc01e534a0ff863dedb2026a50bd03153bbc6a5d,
CVE-2017-16016,,,https://github.com/apostrophecms/sanitize-html/commit/5d205a1005ba0df80e21d8c64a15bb3accdb2403,
CVE-2017-16017,,,https://github.com/apostrophecms/sanitize-html/commit/7a1deb341b8a9cef807269a1bbcc61207752ea2b,
CVE-2017-16018,,,https://github.com/restify/node-restify/commit/24c57cef13dced488ca698db72b851cecd687924,
CVE-2017-16018,,,https://github.com/restify/node-restify/commit/d3837a925727d18b03fcd55ecdd534d8a7888d4e,git_24c57cef13dced488ca698db72b851cecd687924==git_d3837a925727d18b03fcd55ecdd534d8a7888d4e
CVE-2017-16018,,,https://github.com/restify/node-restify/commit/0af5ccab0f3cd779bd2fc30c774c4a4557cd7cc1,
CVE-2017-16018,,,https://github.com/restify/node-restify/commit/bf8ab6153cc0720ba973cabc92f6aeca1906ef8e,git_d3837a925727d18b03fcd55ecdd534d8a7888d4e==git_bf8ab6153cc0720ba973cabc92f6aeca1906ef8e
CVE-2017-16018,,,https://github.com/restify/node-restify/commit/a015067232ad62aa035675dc63a46dce31fed3f3,git_0af5ccab0f3cd779bd2fc30c774c4a4557cd7cc1==git_a015067232ad62aa035675dc63a46dce31fed3f3
CVE-2017-16023,,,https://github.com/sindresorhus/decamelize/commit/76d47d8de360afb574da2e34db87430ce11094e0,
CVE-2017-16025,,,https://github.com/hapijs/nes/commit/249ba1755ed6977fbc208463c87364bf884ad655,
CVE-2013-4249,,,https://github.com/django/django/commit/cbe6d5568f4f5053ed7228ca3c3d0cce77cf9560,
CVE-2013-4249,,,https://github.com/django/django/commit/90363e388c61874add3f3557ee654a996ec75d78,
CVE-2013-4249,,,https://github.com/django/django/commit/bfbae15c669beab335400ab51a060e3d7d8e4c7a,
CVE-2015-4412,,,https://github.com/mongodb/bson-ruby/commit/976da329ff03ecdfca3030eb6efe3c85e6db9999,
CVE-2015-6584,,,https://github.com/DataTables/DataTablesSrc/commit/ccf86dc5982bd8e16d11a0815c940f5b256874c9,
CVE-2016-10575,,,https://github.com/hakatashi/kindlegen/commit/9a67ba62890ab78597f4c3af36b97e19ea410fa4,
CVE-2016-4562,,,https://github.com/ImageMagick/ImageMagick/commit/726812fa2fa7ce16bcf58f6e115f65427a1c0950,
CVE-2016-9962,,,https://github.com/opencontainers/runc/commit/50a19c6ff828c58e5dab13830bd3dacde268afe5,
CVE-2016-9962,,,https://github.com/opencontainers/runc/commit/5d93fed3d27f1e2bab58bad13b180a7a81d0b378,
CVE-2017-0224,,,https://github.com/chakra-core/ChakraCore/commit/f022afb8246acc98e74a887bb655ac512caf6e72,
CVE-2019-18841,,,https://github.com/ankane/chartkick/commit/b810936bbf687bc74c5b6dba72d2397a399885fa,
cve,svn_commit,other_git_commit,github_commit,equivalent
CVE-2020-9402,,,https://github.com/django/django/commit/fe886a3b58a93cfbe8864b485f93cb6d426cd1f2,
CVE-2020-9402,,,https://github.com/django/django/commit/02d97f3c9a88adc890047996e5606180bd1c6166,
CVE-2020-9402,,,https://github.com/django/django/commit/26a5cf834526e291db00385dd33d319b8271fc4c,
CVE-2020-9402,,,https://github.com/django/django/commit/6695d29b1c1ce979725816295a26ecc64ae0e927,
CVE-2020-9283,,,https://github.com/golang/crypto/commit/bac4c82f69751a6dd76e702d54b3ceb88adab236,
CVE-2020-9281,,,https://github.com/ckeditor/ckeditor4/commit/0e15fa67271bd2e8b165c48368968f2e908860d7,
CVE-2020-8945,,,https://github.com/proglottis/gpgme/commit/92153bcb59bd2f511e502262c46c7bd660e21733,git_92153bcb59bd2f511e502262c46c7bd660e21733==git_d43d199046c30db9bef90de20c09843bb8b45737+git_d575e5df6a8359a0ad12f59a8377d362c3eb6afd+git_7e8c79da5ec1bd810f01f46df83a8a914e49f4fa
CVE-2020-8945,,,https://github.com/proglottis/gpgme/commit/d43d199046c30db9bef90de20c09843bb8b45737,git_92153bcb59bd2f511e502262c46c7bd660e21733==git_d43d199046c30db9bef90de20c09843bb8b45737+git_d575e5df6a8359a0ad12f59a8377d362c3eb6afd+git_7e8c79da5ec1bd810f01f46df83a8a914e49f4fa
CVE-2020-8945,,,https://github.com/proglottis/gpgme/commit/d575e5df6a8359a0ad12f59a8377d362c3eb6afd,git_92153bcb59bd2f511e502262c46c7bd660e21733==git_d43d199046c30db9bef90de20c09843bb8b45737+git_d575e5df6a8359a0ad12f59a8377d362c3eb6afd+git_7e8c79da5ec1bd810f01f46df83a8a914e49f4fa
CVE-2020-8945,,,https://github.com/proglottis/gpgme/commit/7e8c79da5ec1bd810f01f46df83a8a914e49f4fa,git_92153bcb59bd2f511e502262c46c7bd660e21733==git_d43d199046c30db9bef90de20c09843bb8b45737+git_d575e5df6a8359a0ad12f59a8377d362c3eb6afd+git_7e8c79da5ec1bd810f01f46df83a8a914e49f4fa
CVE-2020-8134,,,https://github.com/TryGhost/Ghost/commit/47739396705519a36018686894d1373e9eb92216,
CVE-2020-8131,,,https://github.com/yarnpkg/yarn/commit/0e7133ca28618513503b4e1d9063f1c18ea318e5,git_0e7133ca28618513503b4e1d9063f1c18ea318e5==git_fc76f230e5d9a8bd37cbbdda1b38e9e19a1db950
CVE-2020-8131,,,https://github.com/yarnpkg/yarn/commit/fc76f230e5d9a8bd37cbbdda1b38e9e19a1db950,git_0e7133ca28618513503b4e1d9063f1c18ea318e5==git_fc76f230e5d9a8bd37cbbdda1b38e9e19a1db950
CVE-2020-8125,,,https://github.com/lukeed/klona/commit/200e8d1fd383a54790ee6fc8228264c21954e38e,
CVE-2020-8116,,,https://github.com/sindresorhus/dot-prop/commit/3039c8c07f6fdaa8b595ec869ae0895686a7a0f2,
CVE-2020-8116,,,https://github.com/sindresorhus/dot-prop/commit/c914124f418f55edea27928e89c94d931babe587,git_3039c8c07f6fdaa8b595ec869ae0895686a7a0f2==git_c914124f418f55edea27928e89c94d931babe587
CVE-2020-7981,,,https://github.com/alexreisner/geocoder/commit/dcdc3d8675411edce3965941a2ca7c441ca48613,
CVE-2020-7608,,,https://github.com/yargs/yargs-parser/commit/63810ca1ae1a24b08293a4d971e70e058c7a41e2,
CVE-2020-7608,,,https://github.com/yargs/yargs-parser/commit/6e36df108cd8ed6443c4d4a4536b55b6e9552b3d,
CVE-2020-7608,,,https://github.com/yargs/yargs-parser/commit/c893d3072f7d31243b750b1d599b0826b8aaefa4,
CVE-2020-7598,,,https://github.com/substack/minimist/commit/38a4d1caead72ef99e824bb420a2528eec03d9ab,
CVE-2020-7598,,,https://github.com/substack/minimist/commit/63e7ed05aa4b1889ec2f3b196426db4500cbda94,
CVE-2020-7597,,,https://github.com/codecov/codecov-node/commit/02cf13d8b93ac547b5b4c2cfe186b7d874fd234f,
CVE-2020-7596,,,https://github.com/codecov/codecov-node/commit/f429409922cc52d0684f6e8f897363b363ed04cd,git_f429409922cc52d0684f6e8f897363b363ed04cd==git_2f4eff90dd21e58dd56074dc4933b15a91373de6
CVE-2020-7596,,,https://github.com/codecov/codecov-node/commit/2f4eff90dd21e58dd56074dc4933b15a91373de6,git_f429409922cc52d0684f6e8f897363b363ed04cd==git_2f4eff90dd21e58dd56074dc4933b15a91373de6
CVE-2020-7219,,,https://github.com/hashicorp/consul/commit/b788f729e9653d4a81691cbccedca2a2ac06f5ea,
CVE-2020-7219,,,https://github.com/hashicorp/consul/commit/38f008b75a864c59a6479890c205fe314709d808,git_38f008b75a864c59a6479890c205fe314709d808==git_5531678e9eb7c5548df8fa86e9e77a573c233e46
CVE-2020-7219,,,https://github.com/hashicorp/consul/commit/5531678e9eb7c5548df8fa86e9e77a573c233e46,git_38f008b75a864c59a6479890c205fe314709d808==git_5531678e9eb7c5548df8fa86e9e77a573c233e46
CVE-2020-7219,,,https://github.com/hashicorp/consul/commit/42e450aa786bbdacb9ce351751584580035abeda,git_38f008b75a864c59a6479890c205fe314709d808==git_42e450aa786bbdacb9ce351751584580035abeda
CVE-2020-7212,,,https://github.com/urllib3/urllib3/commit/a74c9cfbaed9f811e7563cfc3dce894928e0221a,
CVE-2020-7212,,,https://github.com/urllib3/urllib3/commit/4ab10abde715c7098e77686462b987586825d228,git_4ab10abde715c7098e77686462b987586825d228==git_a2697e7c6b275f05879b60f593c5854a816489f0
CVE-2020-7212,,,https://github.com/urllib3/urllib3/commit/a2697e7c6b275f05879b60f593c5854a816489f0,git_4ab10abde715c7098e77686462b987586825d228==git_a2697e7c6b275f05879b60f593c5854a816489f0
CVE-2020-6836,,,https://github.com/handsontable/formula-parser/commit/396b089738d4bf30eb570a4fe6a188affa95cd5e,
CVE-2020-6816,,,https://github.com/mozilla/bleach/commit/175f67740e7951e1d80cefb7831e6c3e4efeb986,git_175f67740e7951e1d80cefb7831e6c3e4efeb986==git_7fb1de53cc114c08347168fe7c11c2aee5ae9545
CVE-2020-6816,,,https://github.com/mozilla/bleach/commit/7fb1de53cc114c08347168fe7c11c2aee5ae9545,git_175f67740e7951e1d80cefb7831e6c3e4efeb986==git_e4e9e21e7aebff40c88fafa4319bba4636a602d9
CVE-2020-6816,,,https://github.com/mozilla/bleach/commit/e4e9e21e7aebff40c88fafa4319bba4636a602d9,git_175f67740e7951e1d80cefb7831e6c3e4efeb986==git_e4e9e21e7aebff40c88fafa4319bba4636a602d9
CVE-2020-6802,,,https://github.com/mozilla/bleach/commit/f77e0f6392177a06e46a49abd61a4d9f035e57fd,git_f77e0f6392177a06e46a49abd61a4d9f035e57fd==git_996cde7a2439a2323f9c4b2567c8b8449d393351
CVE-2020-6802,,,https://github.com/mozilla/bleach/commit/996cde7a2439a2323f9c4b2567c8b8449d393351,git_f77e0f6392177a06e46a49abd61a4d9f035e57fd==git_996cde7a2439a2323f9c4b2567c8b8449d393351
CVE-2020-5390,,,https://github.com/IdentityPython/pysaml2/commit/5e9d5acbcd8ae45c4e736ac521fd2df5b1c62e25,
CVE-2020-5313,,,https://github.com/python-pillow/Pillow/commit/c40bc258472c83168a997a9bf4e4b5934397774a,
CVE-2020-5313,,,https://github.com/python-pillow/Pillow/commit/a09acd0decd8a87ccce939d5ff65dab59e7d365b,
CVE-2020-5312,,,https://github.com/python-pillow/Pillow/commit/8f0c8f731190f761180bed827d07b7a740d8555b,
CVE-2020-5312,,,https://github.com/python-pillow/Pillow/commit/93b22b846e0269ee9594ff71a72bec02d2bea8fd,
CVE-2020-5311,,,https://github.com/python-pillow/Pillow/commit/be44f0d9923485f3ed3a7a9fd479cf8cf69d814a,
CVE-2020-5311,,,https://github.com/python-pillow/Pillow/commit/a79b65c47c7dc6fe623aadf09aa6192fc54548f3,
CVE-2020-5310,,,https://github.com/python-pillow/Pillow/commit/4e2def2539ec13e53a82e06c4b3daf00454100c4,
CVE-2020-5310,,,https://github.com/python-pillow/Pillow/commit/b9c68540dc7091c644860a7ed31ec4b79dd9363e,
CVE-2020-5249,,,https://github.com/puma/puma/commit/c22712fc93284a45a93f9ad7023888f3a65524f3,git_5792f29b9331788354930e8a5a18a79fea3de2e5==git_c22712fc93284a45a93f9ad7023888f3a65524f3
CVE-2020-5249,,,https://github.com/puma/puma/commit/5792f29b9331788354930e8a5a18a79fea3de2e5,git_5792f29b9331788354930e8a5a18a79fea3de2e5==git_c22712fc93284a45a93f9ad7023888f3a65524f3
CVE-2020-5247,,,https://github.com/puma/puma/commit/c36491756f68a9d6a8b3a49e7e5eb07fe6f1332f,
